"date","mission","mission.country","mission.iso3.alpha","mission.hq","mission.hq.long","mission.hq.lat","mission.continent","mission.un.region","mission.nam","mission.g77","mission.au","mission.arab.league","mission.oic","mission.cis","mission.g20","mission.eu","n.contributors","troops","police","observers","total"
2002-11-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,4,NA,4,2,6
2002-12-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,117,117
2002-12-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,3888,49,483,4420
2002-12-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,47,3832,NA,202,4034
2002-12-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,30,27,25,190,242
2002-12-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1211,35,NA,1246
2002-12-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,912,NA,193,1105
2002-12-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,49,NA,4446,39,4485
2002-12-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,44,3742,730,111,4583
2002-12-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,154,154
2002-12-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2002-12-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,37,15788,44,254,16086
2002-12-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,44,44
2002-12-31,"UNMA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,4,NA,NA,8,8
2002-12-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,6,NA,4,4,8
2002-12-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,2077,NA,NA,2077
2003-01-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,8,NA,109,117
2003-01-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,3899,49,487,4435
2003-01-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,47,3832,NA,200,4032
2003-01-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,185,237
2003-01-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1210,35,NA,1245
2003-01-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,913,NA,195,1108
2003-01-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,4438,38,4476
2003-01-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,44,3748,729,112,4589
2003-01-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,154,154
2003-01-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-01-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,37,15266,52,257,15575
2003-01-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-01-31,"UNMA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,3,NA,NA,6,6
2003-01-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,7,NA,4,4,8
2003-01-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,2077,NA,NA,2077
2003-02-28,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,8,NA,109,117
2003-02-28,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,3889,49,476,4414
2003-02-28,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,46,3852,NA,207,4059
2003-02-28,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,192,244
2003-02-28,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1218,35,NA,1253
2003-02-28,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,917,NA,194,1111
2003-02-28,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,4377,38,4415
2003-02-28,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,44,3761,682,108,4551
2003-02-28,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,155,155
2003-02-28,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-02-28,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,37,15255,52,256,15563
2003-02-28,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-02-28,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,7,NA,4,4,8
2003-02-28,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,2023,NA,NA,2023
2003-03-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,8,NA,108,116
2003-03-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,3805,50,509,4364
2003-03-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,46,3863,NA,214,4077
2003-03-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,197,249
2003-03-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1338,35,NA,1373
2003-03-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,13,9,NA,4,13
2003-03-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,51,NA,4391,38,4429
2003-03-30,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,43,3598,651,102,4351
2003-03-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,154,154
2003-03-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1042,NA,NA,1042
2003-03-30,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,40,14549,96,255,14900
2003-03-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,44,44
2003-03-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,5,NA,1,4,5
2003-03-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,1988,NA,NA,1988
2003-04-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,8,NA,108,116
2003-04-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,4159,51,525,4735
2003-04-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,46,3861,NA,219,4080
2003-04-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,203,255
2003-04-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1229,35,NA,1264
2003-04-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,13,9,NA,4,13
2003-04-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,52,NA,4297,38,4335
2003-04-30,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,3380,641,104,4125
2003-04-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2003-04-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,6,NA,1,5,6
2003-04-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-04-30,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,41,14461,112,254,14827
2003-04-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-04-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,8,1990,NA,NA,1990
2003-05-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,9,NA,107,116
2003-05-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,52,3981,60,534,4575
2003-05-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,46,3855,NA,222,4077
2003-05-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,202,254
2003-05-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1248,35,NA,1283
2003-05-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,13,9,NA,4,13
2003-05-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,52,NA,4097,38,4135
2003-05-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,3393,517,104,4014
2003-05-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,154,154
2003-05-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,6,NA,1,5,6
2003-05-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-05-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,41,12830,119,254,13203
2003-05-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-05-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,2029,NA,NA,2029
2003-06-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,115,116
2003-06-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,5628,76,542,6246
2003-06-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,44,3829,NA,217,4046
2003-06-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,187,239
2003-06-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1241,35,NA,1276
2003-06-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,11,7,NA,4,11
2003-06-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,51,NA,4020,39,4059
2003-06-30,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,3386,421,103,3910
2003-06-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2003-06-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,6,NA,1,5,6
2003-06-30,"MINUCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,18,NA,NA,25,25
2003-06-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-06-30,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,41,12829,125,254,13208
2003-06-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-06-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,1984,NA,NA,1984
2003-07-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,116,117
2003-07-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,6263,68,555,6886
2003-07-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,42,3858,NA,216,4074
2003-07-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,201,253
2003-07-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1227,35,NA,1262
2003-07-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,NA,NA,9,9
2003-07-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,51,NA,3998,38,4036
2003-07-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,43,3333,415,100,3848
2003-07-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,152,152
2003-07-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,11,NA,4,8,12
2003-07-31,"MINUCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,19,NA,NA,26,26
2003-07-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2003-07-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,40,12550,126,253,12929
2003-07-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,43,43
2003-07-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,1988,NA,NA,1988
2003-08-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,114,115
2003-08-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,7491,81,554,8126
2003-08-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,3854,NA,219,4073
2003-08-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,31,27,25,200,252
2003-08-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1225,35,NA,1260
2003-08-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,NA,NA,5,5
2003-08-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,51,NA,3774,37,3811
2003-08-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,44,3626,387,95,4108
2003-08-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2003-08-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,11,NA,4,8,12
2003-08-31,"MINUCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,20,NA,NA,29,29
2003-08-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1043,NA,NA,1043
2003-08-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,40,11805,126,253,12184
2003-08-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,44,44
2003-08-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,1987,NA,NA,1987
2003-09-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,121,122
2003-09-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,53,8445,102,551,9098
2003-09-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,3855,NA,203,4058
2003-09-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,30,27,16,195,238
2003-09-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1351,35,NA,1386
2003-09-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,50,NA,3651,36,3687
2003-09-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,154,154
2003-09-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,10,NA,3,8,11
2003-09-30,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,3359,491,96,3946
2003-09-30,"MINUCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,20,NA,NA,32,32
2003-09-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1043,NA,NA,1043
2003-09-30,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,40,12075,126,256,12457
2003-09-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,9,NA,NA,45,45
2003-09-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,1983,NA,NA,1983
2003-09-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1,NA,4,5
2003-09-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,1,NA,5,NA,5
2003-10-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,116,117
2003-10-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,9554,103,536,10193
2003-10-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,3877,NA,218,4095
2003-10-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,30,27,13,201,241
2003-10-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",11,1216,40,NA,1256
2003-10-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,51,NA,3745,38,3783
2003-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,156,156
2003-10-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,11,NA,3,9,12
2003-10-31,"UNMISET","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,2937,439,97,3473
2003-10-31,"MINUCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,21,NA,NA,37,37
2003-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1043,NA,NA,1043
